arm_stiffness: [1000.0000000000001, 1000.0000000000001, 1000.0000000000001, 1000.0000000000001, 1000.0000000000001, 1000.0000000000001, 1000.0000000000001], arm_damping: [300.0, 250.0, 200.0, 200.0, 200.0, 200.0, 200.0], avg_raw_transl_err: 0.03469732403755188, avg_raw_rot_err: 0.08246174437791136, avg_err: 0.11715906913372949, per_traj_err: [0.020997894721413852, 0.1462714900332404, 0.11830596356594755, 0.12889901907663695, 0.2149684213376275, 0.13845238015063172, 0.13534554518196706, 0.08612659427349122, 0.08466345511687369, 0.09684964450451003, 0.10750376441511142, 0.12107183927319576, 0.14130570679901217, 0.09946524942255353]
arm_stiffness: [1281.7384903261657, 602.7468848586768, 846.0327663084432, 1400.0, 996.883744554056, 808.6519613259085, 1143.0623344813687], arm_damping: [280.5725048389919, 400.0, 104.19919735826281, 296.52231053158454, 386.00785804987333, 170.06249958223617, 10.0], avg_raw_transl_err: 0.0336902029812336, avg_raw_rot_err: 0.08323304788593593, avg_err: 0.11692324807386198, per_traj_err: [0.021036064700970504, 0.14380278872985874, 0.11885462166616831, 0.12977814274225521, 0.2141964185457112, 0.13872534921621346, 0.12374671884592219, 0.08620927816518487, 0.08558993164158854, 0.09749495147884288, 0.10826596602774623, 0.12713707958689024, 0.14191927328662765, 0.10016888840008785]
arm_stiffness: [1400.0, 896.914294948983, 558.8836770018224, 1400.0, 801.2527063999261, 905.6488531058703, 1178.0071502282758], arm_damping: [430.8473263939424, 340.68352953897465, 10.0, 142.5324220364737, 400.0, 180.63792033420773, 10.0], avg_raw_transl_err: 0.0351974293589592, avg_raw_rot_err: 0.08543922979909817, avg_err: 0.12063665780737044, per_traj_err: [0.021063325872507723, 0.15469889580457707, 0.11919365046747933, 0.1293494191609411, 0.21575375369141303, 0.1389960851862942, 0.1537322574846929, 0.0863449340793531, 0.0856873326869886, 0.09717251437041942, 0.1084051472182835, 0.13649563169093357, 0.1420480125296898, 0.09997224905961266]
arm_stiffness: [1400.0, 544.5376877062631, 528.7903538964167, 778.5804046004324, 1180.0378051890668, 1400.0, 860.8607613336073], arm_damping: [500.0, 385.9767974249696, 10.0, 283.5212745130044, 400.0, 139.37715149363797, 10.0], avg_raw_transl_err: 0.03391137719154358, avg_raw_rot_err: 0.08290014380967749, avg_err: 0.1168115195666191, per_traj_err: [0.020943507489103452, 0.14556698844468716, 0.11916625325308285, 0.12995263718609054, 0.21405478861740876, 0.13834626519728335, 0.12359953885839424, 0.08613932113836198, 0.08576243473453868, 0.09738449869142764, 0.10623676550117685, 0.12616556463710166, 0.14174012598148936, 0.10030258420252093]
arm_stiffness: [1400.0, 778.4173607895914, 20.0, 898.0397902803012, 1261.8351050249344, 1044.8508000788293, 373.2654819398403], arm_damping: [281.47378390109867, 400.0, 36.247995413201565, 257.17230198495383, 400.0, 325.80580408348214, 10.0], avg_raw_transl_err: 0.04838946834206581, avg_raw_rot_err: 0.0944493861359497, avg_err: 0.14283885058589577, per_traj_err: [0.02107867505345941, 0.2018862471227775, 0.1188694615454955, 0.1335816927363766, 0.2158958665969101, 0.14076059722594006, 0.25705774181994295, 0.0870552662702929, 0.089285650250901, 0.0985873432547516, 0.1632664919118046, 0.22054993461562641, 0.14804523917765935, 0.10382370062060284]
arm_stiffness: [1400.0, 840.5444093597121, 20.0, 1400.0, 1400.0, 1400.0, 20.0], arm_damping: [417.5987986092056, 354.49332005658107, 207.27754715469035, 316.02260316380296, 328.164342602493, 400.0, 10.0], avg_raw_transl_err: 0.061622075736522675, avg_raw_rot_err: 0.10726145603647481, avg_err: 0.1688835265968464, per_traj_err: [0.021110283580753952, 0.22371659987613673, 0.12742600646344884, 0.16997741705136224, 0.23909481066357796, 0.16461553960122816, 0.2919238791859952, 0.09268305361778266, 0.10110497941590847, 0.10488837181890945, 0.16617420998528548, 0.2205112315916026, 0.3286545200469951, 0.11248846945686264]
arm_stiffness: [1400.0, 910.3885255652528, 150.76529583441706, 1003.291022120649, 1400.0, 1400.0, 259.10224242574066], arm_damping: [472.5949760272818, 339.7671877134042, 270.1228031002585, 400.0, 400.0, 400.0, 10.0], avg_raw_transl_err: 0.03953731805086136, avg_raw_rot_err: 0.0855263151024553, avg_err: 0.1250636333981093, per_traj_err: [0.02102997746311908, 0.16111190651318652, 0.11917924037039831, 0.13312207507648444, 0.21709103357343704, 0.14068909074615327, 0.16926735432422832, 0.08700600345229048, 0.08825032070939984, 0.09852606805143448, 0.11654151929239652, 0.1492204685859284, 0.14579707494905103, 0.10405873446602286]
arm_stiffness: [847.5787952153881, 1023.7381231849656, 583.8324832615729, 1073.5820721595064, 942.661682269882, 1400.0, 20.0], arm_damping: [500.0, 151.540156655415, 201.92898477410324, 241.02851928262126, 265.8169315924419, 385.2229431708863, 117.95570311524567], avg_raw_transl_err: 0.04071252420544624, avg_raw_rot_err: 0.09858933549840108, avg_err: 0.13930185553841187, per_traj_err: [0.020614418952654527, 0.2285192192016986, 0.12368731739277469, 0.1316653916078041, 0.21981105638414092, 0.1498282910216351, 0.22608250879131447, 0.09675302636161978, 0.08653832200662878, 0.10524959432087604, 0.11311843412951074, 0.17086975801451446, 0.1639291793414158, 0.11355946001117834]
arm_stiffness: [561.4361545903131, 865.3053284959406, 980.1091322460089, 426.43073781343884, 504.67983578303483, 1400.0, 569.8450755266518], arm_damping: [329.63511929586895, 10.0, 129.40642145583416, 187.16920486015346, 117.91711528471174, 193.22808610772645, 116.92696560838316], avg_raw_transl_err: 0.0356605090200901, avg_raw_rot_err: 0.08307763950679588, avg_err: 0.11873814655492612, per_traj_err: [0.020893192897563768, 0.15114300169855557, 0.1196301237767957, 0.12923840108320972, 0.2165345514147974, 0.138405041994123, 0.1452843456911265, 0.08632091387768004, 0.0853471613320368, 0.09759614261641537, 0.10618343985474138, 0.12407437507878782, 0.14137811174999662, 0.10030524870313588]
arm_stiffness: [1168.9321987981557, 218.30015160999145, 1400.0, 580.9872970140228, 20.0, 1028.8494826319143, 80.7936100345243], arm_damping: [389.2409181738521, 10.0, 32.58338292189853, 263.6720525414312, 207.08242477580387, 350.9240794528823, 10.0], avg_raw_transl_err: 0.043769579380750656, avg_raw_rot_err: 0.11331225207903763, avg_err: 0.15708183770048237, per_traj_err: [0.020979016779365707, 0.16505083469226153, 0.1276682137441447, 0.13671033609481434, 0.21516432585794404, 0.2284929181733223, 0.24352800951827092, 0.1011609490585972, 0.15453656161391172, 0.10568762295873933, 0.11649556717290452, 0.27960387503979395, 0.18692805296258805, 0.11713944414009472]
